出表日期,報告年度,公司代號,公司名稱,產品生命週期管理之揭露：報廢產品及電子廢棄物之重量(公噸(t)),產品生命週期管理之揭露：含報廢產品及電子廢棄物之再循環之百分比,date
1150513,113,1713,國化,N/A,N/A,2026-05-17
1150513,113,1714,和桐,N/A,N/A,2026-05-17
1150513,113,1717,長興,N/A,N/A,2026-05-17
1150513,113,1718,中纖,N/A,N/A,2026-05-17
1150513,113,1720,生達,N/A,N/A,2026-05-17
1150513,113,1721,三晃,N/A,N/A,2026-05-17
1150513,113,1725,元禎,N/A,N/A,2026-05-17
1150513,113,1726,永記,N/A,N/A,2026-05-17
1150513,113,1727,中華化,N/A,N/A,2026-05-17
1150513,113,1730,花仙子,N/A,N/A,2026-05-17
1150513,113,1731,美吾華,N/A,N/A,2026-05-17
1150513,113,1732,毛寶,N/A,N/A,2026-05-17
1150513,113,1733,五鼎,N/A,N/A,2026-05-17
1150513,113,1735,日勝化,N/A,N/A,2026-05-17
1150513,113,1736,喬山,N/A,N/A,2026-05-17
1150513,113,1752,南光,N/A,N/A,2026-05-17
1150513,113,1760,寶齡富錦,N/A,N/A,2026-05-17
1150513,113,1762,中化生,N/A,N/A,2026-05-17
1150513,113,1776,展宇,N/A,N/A,2026-05-17
1150513,113,1783,和康生,N/A,N/A,2026-05-17
1150513,113,1786,科妍,N/A,N/A,2026-05-17
1150513,113,1789,神隆,N/A,N/A,2026-05-17
1150513,113,1795,美時,N/A,N/A,2026-05-17
1150513,113,1802,台玻,N/A,N/A,2026-05-17
1150513,113,1806,冠軍,N/A,N/A,2026-05-17
1150513,113,1808,潤隆,N/A,N/A,2026-05-17
1150513,113,1809,中釉,N/A,N/A,2026-05-17
1150513,113,1810,和成,N/A,N/A,2026-05-17
1150513,113,1903,士紙,N/A,N/A,2026-05-17
1150513,113,1904,正隆,N/A,N/A,2026-05-17
1150513,113,1905,華紙,N/A,N/A,2026-05-17
1150513,113,1907,永豐餘,N/A,N/A,2026-05-17
1150513,113,2006,東和鋼鐵,N/A,N/A,2026-05-17
1150513,113,2009,第一銅,N/A,N/A,2026-05-17
1150513,113,2010,春源,N/A,N/A,2026-05-17
1150513,113,2012,春雨,N/A,N/A,2026-05-17
1150513,113,2013,中鋼構,N/A,N/A,2026-05-17
1150513,113,2014,中鴻,N/A,N/A,2026-05-17
1150513,113,2015,豐興,N/A,N/A,2026-05-17
1150513,113,2017,官田鋼,N/A,N/A,2026-05-17
1150513,113,2020,美亞,N/A,N/A,2026-05-17
1150513,113,2023,燁輝,N/A,N/A,2026-05-17
1150513,113,2025,千興,N/A,N/A,2026-05-17
1150513,113,2027,大成鋼,N/A,N/A,2026-05-17
1150513,113,2029,盛餘,N/A,N/A,2026-05-17
1150513,113,2030,彰源,0.0000,N/A,2026-05-17
1150513,113,2031,新光鋼,0.0000,0.00%,2026-05-17
1150513,113,2033,佳大,0.0000,0.00%,2026-05-17
1150513,113,2034,允強,N/A,N/A,2026-05-17
1150513,113,2069,運錩,N/A,N/A,2026-05-17
1150513,113,2103,台橡,N/A,N/A,2026-05-17
1150513,113,2104,國際中橡,N/A,N/A,2026-05-17
1150513,113,2105,正新,N/A,N/A,2026-05-17
1150513,113,2107,厚生,N/A,N/A,2026-05-17
1150513,113,2108,南帝,N/A,N/A,2026-05-17
1150513,113,2114,鑫永銓,N/A,N/A,2026-05-17
1150513,113,2115,六暉-KY,N/A,N/A,2026-05-17
1150513,113,2201,裕隆,N/A,N/A,2026-05-17
1150513,113,2206,三陽工業,N/A,N/A,2026-05-17
1150513,113,2208,台船,N/A,N/A,2026-05-17
1150513,113,2211,長榮鋼,N/A,N/A,2026-05-17
1150513,113,2227,裕日車,N/A,N/A,2026-05-17
1150513,113,2228,劍麟,N/A,N/A,2026-05-17
1150513,113,2231,為升,N/A,N/A,2026-05-17
1150513,113,2233,宇隆,N/A,N/A,2026-05-17
1150513,113,2236,百達-KY,N/A,N/A,2026-05-17
1150513,113,2241,艾姆勒,104.8680,0.00%,2026-05-17
1150513,113,2243,宏旭-KY,N/A,N/A,2026-05-17
1150513,113,2247,汎德永業,N/A,N/A,2026-05-17
1150513,113,2254,巨鎧精密-創,N/A,N/A,2026-05-17
1150513,113,2258,鴻華先進-創,N/A,N/A,2026-05-17
1150513,113,2301,光寶科,N/A,N/A,2026-05-17
1150513,113,2302,麗正,1.5000,1.50%,2026-05-17
1150513,113,2303,聯電,55.9000,90.10%,2026-05-17
1150513,113,2305,全友,N/A,N/A,2026-05-17
1150513,113,2308,台達電,22577.3760,99.97%,2026-05-17
1150513,113,2312,金寶,1607.2500,7.10%,2026-05-17
1150513,113,2313,華通,0.0000,0.00%,2026-05-17
1150513,113,2314,台揚,71.5800,54.00%,2026-05-17
1150513,113,2316,楠梓電,N/A,N/A,2026-05-17
1150513,113,2317,鴻海,N/A,N/A,2026-05-17
1150513,113,2321,東訊,N/A,N/A,2026-05-17
1150513,113,2323,中環,N/A,N/A,2026-05-17
1150513,113,2324,仁寶,24224.6616,23.00%,2026-05-17
1150513,113,2327,國巨,N/A,N/A,2026-05-17
1150513,113,2328,廣宇,0.0000,0.00%,2026-05-17
1150513,113,2329,華泰,N/A,N/A,2026-05-17
1150513,113,2330,台積電,N/A,N/A,2026-05-17
1150513,113,2331,精英,0.0000,85.50%,2026-05-17
1150513,113,2332,友訊,0.6100,0.73%,2026-05-17
1150513,113,2337,旺宏,15.2755,100.00%,2026-05-17
1150513,113,2340,台亞,3.8975,100.00%,2026-05-17
1150513,113,2342,茂矽,0.0000,0.00%,2026-05-17
1150513,113,2344,華邦電,17051.0000,91.90%,2026-05-17
1150513,113,2345,智邦,49.2200,100.00%,2026-05-17
1150513,113,2347,聯強,0.0000,0.00%,2026-05-17
1150513,113,2348,海悅,N/A,N/A,2026-05-17
1150513,113,2349,錸德,60.1960,40.68%,2026-05-17
1150513,113,2351,順德,N/A,N/A,2026-05-17
1150513,113,2352,佳世達,0.0000,0.00%,2026-05-17
1150513,113,2353,宏碁,14707.0000,14.60%,2026-05-17
1150513,113,2354,鴻準,0.0000,0.00%,2026-05-17
1150513,113,2355,敬鵬,21997.7220,63.90%,2026-05-17
1150513,113,2356,英業達,N/A,N/A,2026-05-17
1150513,113,2357,華碩,12159.0000,95.00%,2026-05-17
1150513,113,2360,致茂,23.8300,9.02%,2026-05-17
1150513,113,2362,藍天,45.4000,100.00%,2026-05-17
1150513,113,2363,矽統,1.5600,0.00%,2026-05-17
1150513,113,2364,倫飛,44.2470,60.45%,2026-05-17
1150513,113,2365,昆盈,0.0000,55.00%,2026-05-17
1150513,113,2367,燿華,895.3700,100.00%,2026-05-17
1150513,113,2368,金像電,56488.9808,93.93%,2026-05-17
1150513,113,2369,菱生,N/A,N/A,2026-05-17
1150513,113,2371,大同,N/A,N/A,2026-05-17
1150513,113,2373,震旦行,354.3920,76.56%,2026-05-17
1150513,113,2374,佳能,0.9500,100.00%,2026-05-17
1150513,113,2375,凱美,0.0000,0.00%,2026-05-17
1150513,113,2376,技嘉,886.7000,5.15%,2026-05-17
1150513,113,2377,微星,N/A,N/A,2026-05-17
1150513,113,2379,瑞昱,9.3000,26.11%,2026-05-17
1150513,113,2380,虹光,5.2204,100.00%,2026-05-17
1150513,113,2382,廣達,N/A,N/A,2026-05-17
1150513,113,2383,台光電,23348.9600,77.21%,2026-05-17
1150513,113,2385,群光,184.3200,6.22%,2026-05-17
1150513,113,2387,精元,N/A,N/A,2026-05-17
1150513,113,2388,威盛,0.1000,100.00%,2026-05-17
1150513,113,2390,云辰,N/A,N/A,2026-05-17
1150513,113,2392,正崴,N/A,N/A,2026-05-17
1150513,113,2393,億光,815.3900,0.00%,2026-05-17
1150513,113,2395,研華,8006.0000,14.20%,2026-05-17
1150513,113,2397,友通,N/A,N/A,2026-05-17
1150513,113,2399,映泰,N/A,N/A,2026-05-17
1150513,113,2401,凌陽,0.3200,23.10%,2026-05-17
1150513,113,2402,毅嘉,N/A,N/A,2026-05-17
1150513,113,2405,輔信,N/A,N/A,2026-05-17
1150513,113,2406,國碩,0.0000,0.00%,2026-05-17
1150513,113,2408,南亞科,N/A,N/A,2026-05-17
1150513,113,2409,友達,N/A,N/A,2026-05-17
1150513,113,2412,中華電,12.8075,82.50%,2026-05-17
1150513,113,2414,精技,N/A,N/A,2026-05-17
1150513,113,2417,圓剛,N/A,N/A,2026-05-17
1150513,113,2419,仲琦,0.0000,0.00%,2026-05-17
1150513,113,2420,新巨,N/A,N/A,2026-05-17
1150513,113,2421,建準,80.0916,22.20%,2026-05-17
1150513,113,2423,固緯,N/A,N/A,2026-05-17
1150513,113,2424,隴華,N/A,N/A,2026-05-17
1150513,113,2426,鼎元,0.0000,0.00%,2026-05-17
1150513,113,2428,興勤,N/A,N/A,2026-05-17
1150513,113,2429,銘旺科,N/A,N/A,2026-05-17
1150513,113,2431,聯昌,N/A,N/A,2026-05-17
1150513,113,2432,倚天酷碁-創,N/A,N/A,2026-05-17
1150513,113,2433,互盛電,86.6400,86.00%,2026-05-17
1150513,113,2436,偉詮電,N/A,N/A,2026-05-17
1150513,113,2438,翔耀,N/A,N/A,2026-05-17
1150513,113,2439,美律,N/A,N/A,2026-05-17
1150513,113,2440,太空梭,N/A,N/A,2026-05-17
1150513,113,2441,超豐,N/A,N/A,2026-05-17
1150513,113,2444,兆勁,N/A,N/A,2026-05-17
1150513,113,2449,京元電子,0.0000,0.00%,2026-05-17
1150513,113,2450,神腦,0.0000,0.00%,2026-05-17
1150513,113,2451,創見,9.0020,100.00%,2026-05-17
1150513,113,2453,凌群,0.0000,0.00%,2026-05-17
1150513,113,2454,聯發科,N/A,N/A,2026-05-17
1150513,113,2455,全新,4.4919,100.00%,2026-05-17
1150513,113,2457,飛宏,1046.0600,69.46%,2026-05-17
1150513,113,2458,義隆,5.6200,18.33%,2026-05-17
1150513,113,2462,良得電,N/A,N/A,2026-05-17
1150513,113,2464,盟立,N/A,N/A,2026-05-17
1150513,113,2466,冠西電,42.5300,0.00%,2026-05-17
1150513,113,2468,華經,N/A,N/A,2026-05-17
1150513,113,2472,立隆電,N/A,N/A,2026-05-17
1150513,113,2474,可成,33777.0000,100.00%,2026-05-17
1150513,113,2476,鉅祥,0.0000,0.00%,2026-05-17
1150513,113,2478,大毅,37.4508,N/A,2026-05-17
1150513,113,2480,敦陽科,N/A,N/A,2026-05-17
1150513,113,2481,強茂,192.9800,98.77%,2026-05-17
1150513,113,2482,連宇,N/A,N/A,2026-05-17
1150513,113,2483,百容,N/A,N/A,2026-05-17
1150513,113,2484,希華,N/A,N/A,2026-05-17
1150513,113,2485,兆赫,N/A,N/A,2026-05-17
1150513,113,2486,一詮,N/A,N/A,2026-05-17
1150513,113,2489,瑞軒,3091.0230,100.00%,2026-05-17
1150513,113,2491,吉祥全,N/A,N/A,2026-05-17
1150513,113,2492,華新科,0.0000,0.00%,2026-05-17
1150513,113,2493,揚博,N/A,N/A,2026-05-17
1150513,113,2495,普安,0.5730,16.57%,2026-05-17
1150513,113,2497,怡利電,N/A,N/A,2026-05-17
1150513,113,2498,宏達電,2.9179,77.21%,2026-05-17
1150513,113,2501,國建,N/A,N/A,2026-05-17
1150513,113,2505,國揚,N/A,N/A,2026-05-17
1150513,113,2506,太設,N/A,N/A,2026-05-17
1150513,113,2509,全坤建,N/A,N/A,2026-05-17
1150513,113,2511,太子,N/A,N/A,2026-05-17
1150513,113,2514,龍邦,N/A,N/A,2026-05-17
1150513,113,2520,冠德,N/A,N/A,2026-05-17
1150513,113,2524,京城,N/A,N/A,2026-05-17
1150513,113,2528,皇普,N/A,N/A,2026-05-17
1150513,113,2530,華建,N/A,N/A,2026-05-17
1150513,113,2534,宏盛,N/A,N/A,2026-05-17
1150513,113,2535,達欣工,N/A,N/A,2026-05-17
1150513,113,2537,聯上發,N/A,N/A,2026-05-17
1150513,113,2539,櫻花建,N/A,N/A,2026-05-17
1150513,113,2542,興富發,N/A,N/A,2026-05-17
1150513,113,2543,皇昌,N/A,N/A,2026-05-17
1150513,113,2546,根基,0.0000,0.00%,2026-05-17
1150513,113,2548,華固,N/A,N/A,2026-05-17
1150513,113,2597,潤弘,N/A,N/A,2026-05-17
1150513,113,2601,益航,N/A,N/A,2026-05-17
1150513,113,2603,長榮,N/A,N/A,2026-05-17
1150513,113,2607,榮運,N/A,N/A,2026-05-17
1150513,113,2608,嘉里大榮,N/A,N/A,2026-05-17
1150513,113,2609,陽明,N/A,N/A,2026-05-17
1150513,113,2610,華航,N/A,N/A,2026-05-17
1150513,113,2612,中航,N/A,N/A,2026-05-17
1150513,113,2614,東森,N/A,N/A,2026-05-17
1150513,113,2616,山隆,N/A,N/A,2026-05-17
1150513,113,2617,台航,N/A,N/A,2026-05-17
1150513,113,2618,長榮航,N/A,N/A,2026-05-17
1150513,113,2630,亞航,N/A,N/A,2026-05-17
1150513,113,2634,漢翔,N/A,N/A,2026-05-17
1150513,113,2636,台驊控股,N/A,N/A,2026-05-17
1150513,113,2637,慧洋-KY,N/A,N/A,2026-05-17
1150513,113,2642,宅配通,N/A,N/A,2026-05-17
1150513,113,2646,星宇航空,N/A,N/A,2026-05-17
1150513,113,2701,萬企,N/A,N/A,2026-05-17
1150513,113,2702,華園,N/A,N/A,2026-05-17
1150513,113,2704,國賓,N/A,N/A,2026-05-17
1150513,113,2705,六福,N/A,N/A,2026-05-17
1150513,113,2706,第一店,0.0000,0.00%,2026-05-17
1150513,113,2707,晶華,N/A,N/A,2026-05-17
1150513,113,2712,遠雄來,N/A,N/A,2026-05-17
1150513,113,2722,夏都,0.0000,0.00%,2026-05-17
1150513,113,2723,美食-KY,N/A,N/A,2026-05-17
1150513,113,2727,王品,N/A,N/A,2026-05-17
1150513,113,2739,寒舍,N/A,N/A,2026-05-17
1150513,113,2753,八方雲集,N/A,N/A,2026-05-17
1150513,113,2801,彰銀,N/A,N/A,2026-05-17
1150513,113,2816,旺旺保,0.0000,0.00%,2026-05-17
1150513,113,2836,高雄銀,N/A,N/A,2026-05-17
1150513,113,2838,聯邦銀,N/A,N/A,2026-05-17
1150513,113,2845,遠東銀,N/A,N/A,2026-05-17
1150513,113,2849,安泰銀,N/A,N/A,2026-05-17
1150513,113,2850,新產,N/A,N/A,2026-05-17
1150513,113,2851,中再保,N/A,N/A,2026-05-17
1150513,113,2867,三商壽,7.1800,100.00%,2026-05-17
1150513,113,2880,華南金,N/A,N/A,2026-05-17
1150513,113,2881,富邦金,N/A,N/A,2026-05-17
1150513,113,2882,國泰金,N/A,N/A,2026-05-17
1150513,113,2883,凱基金,N/A,N/A,2026-05-17
1150513,113,2884,玉山金,N/A,N/A,2026-05-17
1150513,113,2885,元大金,N/A,N/A,2026-05-17
1150513,113,2886,兆豐金,N/A,N/A,2026-05-17
1150513,113,2887,台新金,N/A,N/A,2026-05-17
1150513,113,2891,中信金,N/A,N/A,2026-05-17
1150513,113,2892,第一金,N/A,N/A,2026-05-17
1150513,113,2897,王道銀行,N/A,N/A,2026-05-17
1150513,113,2903,遠百,N/A,N/A,2026-05-17
1150513,113,2904,匯僑,N/A,N/A,2026-05-17
1150513,113,2905,三商,N/A,N/A,2026-05-17
1150513,113,2906,高林,N/A,N/A,2026-05-17
1150513,113,2911,麗嬰房,N/A,N/A,2026-05-17
1150513,113,2915,潤泰全,N/A,N/A,2026-05-17
1150513,113,2929,淘帝-KY,N/A,N/A,2026-05-17
1150513,113,2939,永邑-KY,N/A,N/A,2026-05-17
1150513,113,3004,豐達科,N/A,N/A,2026-05-17
1150513,113,3005,神基,19.0298,43.37%,2026-05-17
1150513,113,3006,晶豪科,0.4566,0.04%,2026-05-17
1150513,113,3008,大立光,N/A,N/A,2026-05-17
1150513,113,3010,華立,0.0000,0.00%,2026-05-17
1150513,113,3011,今皓,N/A,N/A,2026-05-17
1150513,113,3013,晟銘電,6794.0000,97.00%,2026-05-17
1150513,113,3014,聯陽,1.7094,0.00%,2026-05-17
1150513,113,3015,全漢,22.9997,0.00%,2026-05-17
1150513,113,3016,嘉晶,4.3868,5.12%,2026-05-17
1150513,113,3017,奇鋐,17195.7200,82.25%,2026-05-17
1150513,113,3019,亞光,N/A,N/A,2026-05-17
1150513,113,3022,威強電,N/A,N/A,2026-05-17
1150513,113,3023,信邦,1944.0200,63.45%,2026-05-17
1150513,113,3024,憶聲,N/A,N/A,2026-05-17
1150513,113,3026,禾伸堂,N/A,N/A,2026-05-17
1150513,113,3027,盛達,N/A,N/A,2026-05-17
1150513,113,3028,增你強,0.1900,0.00%,2026-05-17
1150513,113,3030,德律,0.0000,0.00%,2026-05-17
1150513,113,3032,偉訓,N/A,N/A,2026-05-17
1150513,113,3033,威健,0.5800,0.00%,2026-05-17
1150513,113,3034,聯詠,49.5100,0.16%,2026-05-17
1150513,113,3035,智原,N/A,N/A,2026-05-17
1150513,113,3036,文曄,1.5259,100.00%,2026-05-17
1150513,113,3037,欣興,1806.9400,100.00%,2026-05-17
1150513,113,3040,遠見,N/A,N/A,2026-05-17
1150513,113,3042,晶技,0.1119,6.00%,2026-05-17
1150513,113,3043,科風,N/A,N/A,2026-05-17
1150513,113,3044,健鼎,2596.0000,100.00%,2026-05-17
1150513,113,3045,台灣大,2101.9014,53.89%,2026-05-17
1150513,113,3046,建碁,0.0000,0.00%,2026-05-17
1150513,113,3047,訊舟,N/A,N/A,2026-05-17
1150513,113,3048,益登,0.0000,0.00%,2026-05-17
1150513,113,3049,精金,0.0000,0.00%,2026-05-17
1150513,113,3051,力特,N/A,N/A,2026-05-17
1150513,113,3056,富華新,N/A,N/A,2026-05-17
1150513,113,3058,立德,N/A,N/A,2026-05-17
1150513,113,3059,華晶科,N/A,N/A,2026-05-17
1150513,113,3060,銘異,N/A,N/A,2026-05-17
1150513,113,3090,日電貿,N/A,N/A,2026-05-17
1150513,113,3094,聯傑,N/A,N/A,2026-05-17
1150513,113,3130,一零四,N/A,N/A,2026-05-17
1150513,113,3149,正達,0.0000,0.00%,2026-05-17
1150513,113,3150,鈺寶-創,N/A,N/A,2026-05-17
1150513,113,3164,景岳,N/A,N/A,2026-05-17
1150513,113,3189,景碩,59.3310,0.00%,2026-05-17
1150513,113,3209,全科,0.0000,0.00%,2026-05-17
1150513,113,3229,晟鈦,N/A,N/A,2026-05-17
1150513,113,3231,緯創,N/A,N/A,2026-05-17
1150513,113,3305,昇貿,N/A,N/A,2026-05-17
1150513,113,3308,聯德,N/A,N/A,2026-05-17
1150513,113,3311,閎暉,N/A,N/A,2026-05-17
1150513,113,3338,泰碩,0.0000,0.00%,2026-05-17
1150513,113,3346,麗清,N/A,N/A,2026-05-17
1150513,113,3356,奇偶,N/A,N/A,2026-05-17
1150513,113,3380,明泰,45.5386,100.00%,2026-05-17
1150513,113,3413,京鼎,N/A,N/A,2026-05-17
1150513,113,3416,融程電,0.8220,N/A,2026-05-17
1150513,113,3432,台端,0.0000,0.00%,2026-05-17
1150513,113,3437,榮創,N/A,N/A,2026-05-17
1150513,113,3443,創意,N/A,N/A,2026-05-17
1150513,113,3447,展達,N/A,N/A,2026-05-17
1150513,113,3450,聯鈞,N/A,N/A,2026-05-17
1150513,113,3481,群創,261.9000,100.00%,2026-05-17
1150513,113,3494,誠研,N/A,N/A,2026-05-17
1150513,113,3501,維熹,N/A,N/A,2026-05-17
1150513,113,3504,揚明光,0.6050,0.00%,2026-05-17
1150513,113,3515,華擎,N/A,N/A,2026-05-17
1150513,113,3532,台勝科,105.1900,100.00%,2026-05-17
1150513,113,3535,晶彩科,0.1550,0.00%,2026-05-17
1150513,113,3543,州巧,N/A,N/A,2026-05-17
1150513,113,3545,敦泰,0.4590,2.30%,2026-05-17
1150513,113,3563,牧德,N/A,N/A,2026-05-17
1150513,113,3576,聯合再生,0.0000,0.00%,2026-05-17
1150513,113,3583,辛耘,N/A,N/A,2026-05-17
1150513,113,3588,通嘉,N/A,N/A,2026-05-17
1150513,113,3596,智易,N/A,N/A,2026-05-17
1150513,113,3605,宏致,N/A,N/A,2026-05-17
1150513,113,3607,谷崧,N/A,N/A,2026-05-17
1150513,113,3652,精聯,0.4900,N/A,2026-05-17
1150513,113,3661,世芯-KY,N/A,N/A,2026-05-17
1150513,113,3665,貿聯-KY,N/A,N/A,2026-05-17
1150513,113,3673,TPK-KY,36.0100,100.00%,2026-05-17
1150513,113,3679,新至陞,0.0000,0.00%,2026-05-17
1150513,113,3686,達能,N/A,N/A,2026-05-17
1150513,113,3694,海華,N/A,N/A,2026-05-17
1150513,113,3701,大眾控,N/A,N/A,2026-05-17
1150513,113,3702,大聯大,N/A,N/A,2026-05-17
1150513,113,3704,合勤控,N/A,N/A,2026-05-17
1150513,113,3706,神達,N/A,N/A,2026-05-17
1150513,113,3708,上緯投控,0.0000,0.00%,2026-05-17
1150513,113,3711,日月光投控,641.2744,1.43%,2026-05-17
1150513,113,3712,永崴投控,N/A,N/A,2026-05-17
1150513,113,3714,富采,N/A,N/A,2026-05-17
1150513,113,3715,定穎投控,1449.0000,100.00%,2026-05-17
1150513,113,4106,雃博,3.2936,0.00%,2026-05-17
1150513,113,4142,國光生,N/A,N/A,2026-05-17
1150513,113,4148,全宇生技-KY,N/A,N/A,2026-05-17
1150513,113,4155,訊映,N/A,N/A,2026-05-17
1150513,113,4164,承業醫,N/A,N/A,2026-05-17
1150513,113,4190,佐登-KY,N/A,N/A,2026-05-17
1150513,113,4306,炎洲,N/A,N/A,2026-05-17
1150513,113,4414,如興,N/A,N/A,2026-05-17
1150513,113,4438,廣越,N/A,N/A,2026-05-17
1150513,113,4439,冠星-KY,N/A,N/A,2026-05-17
1150513,113,4440,宜新實業,N/A,N/A,2026-05-17
1150513,113,4526,東台,N/A,N/A,2026-05-17
1150513,113,4540,全球傳動,0.0000,0.00%,2026-05-17
1150513,113,4545,銘鈺,N/A,N/A,2026-05-17
1150513,113,4551,智伸科,N/A,N/A,2026-05-17
1150513,113,4552,力達-KY,N/A,N/A,2026-05-17
1150513,113,4555,氣立,1.5700,100.00%,2026-05-17
1150513,113,4557,永新-KY,N/A,N/A,2026-05-17
1150513,113,4560,強信-KY,N/A,N/A,2026-05-17
1150513,113,4562,穎漢,0.0000,0.00%,2026-05-17
1150513,113,4564,元翎,N/A,N/A,2026-05-17
1150513,113,4569,六方科-KY,N/A,N/A,2026-05-17
1150513,113,4571,鈞興-KY,N/A,N/A,2026-05-17
1150513,113,4720,德淵,N/A,N/A,2026-05-17
1150513,113,4722,國精化,N/A,N/A,2026-05-17
1150513,113,4736,泰博,N/A,N/A,2026-05-17
1150513,113,4739,康普,N/A,N/A,2026-05-17
1150513,113,4746,台耀,N/A,N/A,2026-05-17
1150513,113,4764,雙鍵,N/A,N/A,2026-05-17
1150513,113,4766,南寶,N/A,N/A,2026-05-17
1150513,113,4770,上品,N/A,N/A,2026-05-17
1150513,113,4771,望隼,N/A,N/A,2026-05-17
1150513,113,4904,遠傳,N/A,N/A,2026-05-17
1150513,113,4906,正文,N/A,N/A,2026-05-17
1150513,113,4915,致伸,N/A,N/A,2026-05-17
1150513,113,4916,事欣科,N/A,N/A,2026-05-17
1150513,113,4919,新唐,N/A,N/A,2026-05-17
1150513,113,4927,泰鼎-KY,636.0000,0.00%,2026-05-17
1150513,113,4934,太極,N/A,0.00%,2026-05-17
1150513,113,4938,和碩,29695.2220,91.92%,2026-05-17
1150513,113,4942,嘉彰,N/A,N/A,2026-05-17
1150513,113,4952,凌通,N/A,N/A,2026-05-17
1150513,113,4956,光鋐,N/A,N/A,2026-05-17
1150513,113,4958,臻鼎-KY,3939.0000,100.00%,2026-05-17
1150513,113,4960,誠美材,3970.0000,38.80%,2026-05-17
1150513,113,4961,天鈺,N/A,N/A,2026-05-17
1150513,113,4967,十銓,N/A,N/A,2026-05-17
1150513,113,4968,立積,0.2900,5.66%,2026-05-17
1150513,113,4976,佳凌,N/A,N/A,2026-05-17
1150513,113,4977,眾達-KY,N/A,N/A,2026-05-17
1150513,113,4989,榮科,N/A,N/A,2026-05-17
1150513,113,4994,傳奇,N/A,N/A,2026-05-17
1150513,113,4999,鑫禾,N/A,N/A,2026-05-17
1150513,113,5007,三星,N/A,N/A,2026-05-17
1150513,113,5203,訊連,N/A,N/A,2026-05-17
1150513,113,5215,科嘉-KY,N/A,N/A,2026-05-17
1150513,113,5222,全訊,N/A,N/A,2026-05-17
1150513,113,5234,達興材料,N/A,N/A,2026-05-17
1150513,113,5243,乙盛-KY,N/A,N/A,2026-05-17
1150513,113,5244,弘凱,N/A,N/A,2026-05-17
1150513,113,5269,祥碩,N/A,N/A,2026-05-17
1150513,113,5284,jpp-KY,N/A,N/A,2026-05-17
1150513,113,5285,界霖,N/A,N/A,2026-05-17
1150513,113,5288,豐祥-KY,N/A,N/A,2026-05-17
1150513,113,5306,桂盟,N/A,N/A,2026-05-17
1150513,113,5388,中磊,N/A,N/A,2026-05-17
1150513,113,5469,瀚宇博,N/A,N/A,2026-05-17
1150513,113,5471,松翰,N/A,N/A,2026-05-17
1150513,113,5484,慧友,N/A,N/A,2026-05-17
1150513,113,5519,隆大,N/A,N/A,2026-05-17
1150513,113,5522,遠雄,N/A,N/A,2026-05-17
1150513,113,5525,順天,N/A,N/A,2026-05-17
1150513,113,5533,皇鼎,N/A,N/A,2026-05-17
1150513,113,5534,長虹,N/A,N/A,2026-05-17
1150513,113,5538,東明-KY,N/A,N/A,2026-05-17
1150513,113,5546,永固-KY,N/A,N/A,2026-05-17
1150513,113,5607,遠雄港,N/A,N/A,2026-05-17
1150513,113,5608,四維航,6.4885,N/A,2026-05-17
1150513,113,5706,鳳凰,N/A,N/A,2026-05-17
1150513,113,5871,中租-KY,N/A,N/A,2026-05-17
1150513,113,5880,合庫金,N/A,N/A,2026-05-17
1150513,113,5906,台南-KY,N/A,N/A,2026-05-17
1150513,113,5907,大洋-KY,N/A,N/A,2026-05-17
1150513,113,6024,群益期,N/A,N/A,2026-05-17
1150513,113,6108,競國,N/A,N/A,2026-05-17
1150513,113,6112,邁達特,N/A,N/A,2026-05-17
1150513,113,6115,鎰勝,0.0000,0.00%,2026-05-17
1150513,113,6116,彩晶,0.0000,0.00%,2026-05-17
1150513,113,6117,迎廣,N/A,N/A,2026-05-17
1150513,113,6120,達運,7.9454,96.13%,2026-05-17
1150513,113,6128,上福,0.0000,0.00%,2026-05-17
1150513,113,6136,富爾特,N/A,N/A,2026-05-17
1150513,113,6139,亞翔,0.0000,0.00%,2026-05-17
1150513,113,6141,柏承,N/A,N/A,2026-05-17
1150513,113,6142,友勁,N/A,N/A,2026-05-17
1150513,113,6152,百一,N/A,N/A,2026-05-17
1150513,113,6153,嘉聯益,66.4159,100.00%,2026-05-17
1150513,113,6165,浪凡,N/A,N/A,2026-05-17
1150513,113,6166,凌華,4.4960,70.42%,2026-05-17
1150513,113,6168,宏齊,16.7380,20.26%,2026-05-17
1150513,113,6176,瑞儀,2767.4490,0.00%,2026-05-17
1150513,113,6177,達麗,0.0000,0.00%,2026-05-17
1150513,113,6183,關貿,N/A,N/A,2026-05-17
1150513,113,6189,豐藝,1.3800,0.00%,2026-05-17
1150513,113,6191,精成科,N/A,N/A,2026-05-17
1150513,113,6192,巨路,N/A,N/A,2026-05-17
1150513,113,6196,帆宣,0.0000,0.00%,2026-05-17
1150513,113,6197,佳必琪,4.4832,0.69%,2026-05-17
1150513,113,6201,亞弘電,N/A,N/A,2026-05-17
1150513,113,6202,盛群,0.3703,24.45%,2026-05-17
1150513,113,6209,今國光,N/A,N/A,2026-05-17
1150513,113,6213,聯茂,N/A,N/A,2026-05-17
1150513,113,6214,精誠,N/A,N/A,2026-05-17
1150513,113,6215,和椿,N/A,N/A,2026-05-17
1150513,113,6224,聚鼎,N/A,N/A,2026-05-17
1150513,113,6226,光鼎,N/A,N/A,2026-05-17
